-0.1263856, 0.3684217, 1.919955, SpineBase
-0.1196628, 0.7075909, 1.967759, SpineMid
-0.1127199, 1.02864, 2.004916, Neck
-0.08205266, 1.164199, 2.02482, Head
-0.2635688, 0.8844252, 1.965836, ShoulderLeft
-0.3438753, 0.6797826, 1.95618, ElbowLeft
-0.3138527, 0.4786762, 1.802004, WristLeft
-0.2721924, 0.3865341, 1.784649, HandLeft
0.05149486, 0.8782089, 1.956491, ShoulderRight
0.1271637, 0.6675781, 1.94594, ElbowRight
0.1174015, 0.4529631, 1.809041, WristRight
0.07848911, 0.3630591, 1.762237, HandRight
-0.1963702, 0.361967, 1.877945, HipLeft
-0.2190715, 0.0002886062, 1.850161, KneeLeft
-0.1964976, -0.3924963, 1.850446, AnkleLeft
-0.2515782, -0.4473228, 1.790421, FootLeft
-0.05095062, 0.3590398, 1.879439, HipRight
0.03050391, 0.03419085, 1.730404, KneeRight
0.09112912, -0.2992635, 1.718078, AnkleRight
0.1067627, -0.3718706, 1.589098, FootRight
-0.1145306, 0.9507399, 1.997661, SpineShoulder
-0.2772861, 0.3597789, 1.720955, HandTipLeft
-0.2851979, 0.4203835, 1.703436, ThumbLeft
0.04514486, 0.2672158, 1.724282, HandTipRight
0.01785172, 0.3736979, 1.732143, ThumbRight
-0.1231786, 0.3673, 1.921602, SpineBase
-0.118127, 0.7071172, 1.96864, SpineMid
-0.1122286, 1.028542, 2.005263, Neck
-0.07663929, 1.162972, 2.026945, Head
-0.26314, 0.8843309, 1.966164, ShoulderLeft
-0.3396088, 0.6799334, 1.959002, ElbowLeft
-0.3078485, 0.477589, 1.806427, WristLeft
-0.263864, 0.3850286, 1.781666, HandLeft
0.05186988, 0.8779563, 1.956611, ShoulderRight
0.1303266, 0.6657068, 1.945436, ElbowRight
0.1239525, 0.4514591, 1.807247, WristRight
0.08853137, 0.3700995, 1.764385, HandRight
-0.1934268, 0.3610475, 1.878984, HipLeft
-0.2189601, 0.0006081737, 1.850265, KneeLeft
-0.1965136, -0.3926569, 1.850519, AnkleLeft
-0.2489927, -0.444308, 1.791437, FootLeft
-0.04756774, 0.3577315, 1.881739, HipRight
0.03981347, 0.03351587, 1.7421, KneeRight
0.1117977, -0.3180611, 1.746729, AnkleRight
0.1352539, -0.3813477, 1.629883, FootRight
-0.113835, 0.9505731, 1.998119, SpineShoulder
-0.2586229, 0.357368, 1.727888, HandTipLeft
-0.2696344, 0.4156653, 1.713745, ThumbLeft
0.06672249, 0.2973959, 1.741077, HandTipRight
0.02815406, 0.3738476, 1.749154, ThumbRight
-0.1143063, 0.3659535, 1.926646, SpineBase
-0.1073545, 0.7059413, 1.974545, SpineMid
-0.1000298, 1.027763, 2.011791, Neck
-0.06759573, 1.162454, 2.031545, Head
-0.2524238, 0.8840997, 1.972349, ShoulderLeft
-0.3298493, 0.6762292, 1.964835, ElbowLeft
-0.2929946, 0.4709285, 1.817129, WristLeft
-0.2489273, 0.38269, 1.788965, HandLeft
0.0603748, 0.8724072, 1.959315, ShoulderRight
0.1378428, 0.6624801, 1.945681, ElbowRight
0.1258999, 0.4499717, 1.806132, WristRight
0.09463222, 0.3679684, 1.765735, HandRight
-0.184601, 0.3609063, 1.883805, HipLeft
-0.2186569, 0.0007765281, 1.85046, KneeLeft
-0.1955152, -0.3942063, 1.853278, AnkleLeft
-0.2472877, -0.4424868, 1.791298, FootLeft
-0.03898853, 0.3552493, 1.886918, HipRight
0.06695236, 0.01784396, 1.770694, KneeRight
0.1373262, -0.321923, 1.781775, AnkleRight
0.1618652, -0.3847656, 1.674805, FootRight
-0.1019357, 0.9496739, 2.004519, SpineShoulder
-0.2428007, 0.3536873, 1.741653, HandTipLeft
-0.2455957, 0.4102159, 1.727218, ThumbLeft
0.08947638, 0.3093396, 1.738636, HandTipRight
0.04529985, 0.3692638, 1.76475, ThumbRight
-0.1027951, 0.3652299, 1.932919, SpineBase
-0.09141573, 0.7042494, 1.980452, SpineMid
-0.07905361, 1.024982, 2.016992, Neck
-0.04904062, 1.157972, 2.029639, Head
-0.237494, 0.8830677, 1.979312, ShoulderLeft
-0.3119119, 0.6670297, 1.970091, ElbowLeft
-0.2769955, 0.4711615, 1.825885, WristLeft
-0.2356607, 0.3923551, 1.792299, HandLeft
0.07564363, 0.8673999, 1.96336, ShoulderRight
0.1473249, 0.6592091, 1.946681, ElbowRight
0.1316639, 0.4537229, 1.809739, WristRight
0.09970266, 0.370217, 1.768103, HandRight
-0.1734519, 0.3610143, 1.888868, HipLeft
-0.2172998, 0.0003370864, 1.851079, KneeLeft
-0.1953687, -0.3947986, 1.853765, AnkleLeft
-0.2476093, -0.4425415, 1.791103, FootLeft
-0.02764487, 0.3537492, 1.894436, HipRight
0.07915357, 0.01663288, 1.783939, KneeRight
0.1492956, -0.314846, 1.80897, AnkleRight
0.1790294, -0.3897263, 1.702585, FootRight
-0.08226444, 0.9471766, 2.009934, SpineShoulder
-0.228031, 0.3486108, 1.754108, HandTipLeft
-0.2251881, 0.4090769, 1.740979, ThumbLeft
0.1015342, 0.3150252, 1.734826, HandTipRight
0.04190259, 0.3593805, 1.7596, ThumbRight
-0.0880385, 0.3658494, 1.940167, SpineBase
-0.07514557, 0.7036874, 1.986317, SpineMid
-0.06220189, 1.023467, 2.021446, Neck
-0.02310008, 1.152459, 2.031834, Head
-0.2175947, 0.8784364, 1.982713, ShoulderLeft
-0.2969232, 0.6663359, 1.974418, ElbowLeft
-0.264654, 0.46672, 1.833044, WristLeft
-0.2205482, 0.3889674, 1.79932, HandLeft
0.09661667, 0.8615695, 1.967283, ShoulderRight
0.1606441, 0.6562944, 1.94831, ElbowRight
0.1405829, 0.4567347, 1.813063, WristRight
0.1089916, 0.3720147, 1.768527, HandRight
-0.1586005, 0.3619156, 1.895978, HipLeft
-0.2148337, 0.0009150024, 1.852188, KneeLeft
-0.1950987, -0.3951245, 1.854097, AnkleLeft
-0.2477651, -0.4425277, 1.790754, FootLeft
-0.01373945, 0.3541722, 1.90176, HipRight
0.09291138, 0.01800048, 1.804564, KneeRight
0.1707163, -0.3386799, 1.841189, AnkleRight
0.2016116, -0.4037446, 1.731673, FootRight
-0.0654558, 0.9458754, 2.014739, SpineShoulder
-0.2137257, 0.3438888, 1.763919, HandTipLeft
-0.2053702, 0.4030126, 1.75355, ThumbLeft
0.1072593, 0.3167327, 1.730203, HandTipRight
0.04884508, 0.3726428, 1.774031, ThumbRight
-0.07069696, 0.3682409, 1.946864, SpineBase
-0.0614936, 0.7035844, 1.990071, SpineMid
-0.05157053, 1.021649, 2.023054, Neck
-0.001631917, 1.145397, 2.032092, Head
-0.2068861, 0.8769482, 1.983303, ShoulderLeft
-0.2813903, 0.6699499, 1.97857, ElbowLeft
-0.2511946, 0.4687147, 1.844033, WristLeft
-0.2077202, 0.3892143, 1.807863, HandLeft
0.1113136, 0.8579464, 1.968847, ShoulderRight
0.1792625, 0.6558257, 1.950931, ElbowRight
0.1529072, 0.4591222, 1.816105, WristRight
0.1173312, 0.3727343, 1.769789, HandRight
-0.1415139, 0.3647996, 1.902645, HipLeft
-0.2089844, 0.003500563, 1.853817, KneeLeft
-0.1950195, -0.3945412, 1.854384, AnkleLeft
-0.2478564, -0.4426222, 1.790717, FootLeft
0.003126994, 0.3560745, 1.908627, HipRight
0.1030465, 0.01807969, 1.819745, KneeRight
0.1759787, -0.3413585, 1.848657, AnkleRight
0.207243, -0.4069631, 1.737754, FootRight
-0.05413819, 0.9444308, 2.016818, SpineShoulder
-0.1995493, 0.3380785, 1.771575, HandTipLeft
-0.1888112, 0.3971804, 1.760618, ThumbLeft
0.1154964, 0.3177808, 1.728791, HandTipRight
0.05879077, 0.3799036, 1.788697, ThumbRight
-0.05499574, 0.3683156, 1.952737, SpineBase
-0.03385574, 0.7003925, 1.995764, SpineMid
