-0.01816382, 0.3402629, 2.176437, SpineBase
-0.005720681, 0.6090982, 2.081458, SpineMid
0.005258827, 0.8657644, 1.978937, Neck
0.01759397, 0.9623629, 1.928107, Head
-0.1480263, 0.765517, 1.94917, ShoulderLeft
-0.1442214, 0.5278784, 1.879658, ElbowLeft
-0.08445537, 0.3631851, 1.811672, WristLeft
-0.03317559, 0.273864, 1.752566, HandLeft
0.170045, 0.7576684, 1.968504, ShoulderRight
0.1682198, 0.547566, 1.918971, ElbowRight
0.07648781, 0.3631541, 1.787449, WristRight
0.008626549, 0.2888436, 1.723493, HandRight
-0.08596826, 0.337355, 2.133561, HipLeft
-0.1675622, 0.1162236, 1.911045, KneeLeft
-0.1913266, -0.2745724, 1.864231, AnkleLeft
-0.2082877, -0.3779323, 1.758452, FootLeft
0.05041432, 0.3309332, 2.143746, HipRight
0.127436, 0.1109332, 1.930495, KneeRight
0.1545997, -0.2759632, 1.876362, AnkleRight
0.1695094, -0.3787265, 1.768819, FootRight
0.002803616, 0.8037178, 2.006297, SpineShoulder
-0.003056092, 0.2360057, 1.726555, HandTipLeft
-0.02453695, 0.2216043, 1.7395, ThumbLeft
-0.02224613, 0.2531225, 1.686251, HandTipRight
-0.009943735, 0.3224943, 1.682438, ThumbRight
-0.01836993, 0.3398886, 2.177453, SpineBase
-0.005380084, 0.6093518, 2.082297, SpineMid
0.006618625, 0.866818, 1.979265, Neck
0.01602854, 0.9600101, 1.927379, Head
-0.148026, 0.7656406, 1.949309, ShoulderLeft
-0.1446453, 0.5279697, 1.87991, ElbowLeft
-0.08384923, 0.3606765, 1.812053, WristLeft
-0.03455562, 0.2740934, 1.752677, HandLeft
0.1700837, 0.7579437, 1.968672, ShoulderRight
0.1669242, 0.5461264, 1.917639, ElbowRight
0.07353735, 0.3617899, 1.787244, WristRight
0.007378139, 0.2893018, 1.724319, HandRight
-0.0860917, 0.3368453, 2.134531, HipLeft
-0.1684676, 0.1143471, 1.908132, KneeLeft
-0.1918543, -0.2758038, 1.863299, AnkleLeft
-0.2086065, -0.3792244, 1.7576, FootLeft
