-0.04059525, 0.3434782, 2.142332, SpineBase
-0.02709687, 0.6172687, 2.04758, SpineMid
-0.01309781, 0.8775048, 1.942, Neck
0.001226259, 0.9855264, 1.90356, Head
-0.1664238, 0.7697878, 1.904403, ShoulderLeft
-0.1629083, 0.534618, 1.84073, ElbowLeft
-0.07243162, 0.3570922, 1.75097, WristLeft
-0.03196851, 0.2896252, 1.683878, HandLeft
0.1424289, 0.756604, 1.926885, ShoulderRight
0.137021, 0.5483693, 1.873736, ElbowRight
0.04863811, 0.3775968, 1.740627, WristRight
-0.006623423, 0.3073488, 1.679247, HandRight
-0.1091526, 0.3407217, 2.100247, HipLeft
-0.1841158, 0.1291971, 1.868557, KneeLeft
-0.2148265, -0.2559424, 1.818042, AnkleLeft
-0.2076844, -0.3091882, 1.686519, FootLeft
0.02932806, 0.3343385, 2.110639, HipRight
0.1061803, 0.121503, 1.885967, KneeRight
0.1354673, -0.2843096, 1.823169, AnkleRight
0.1536132, -0.3830619, 1.714505, FootRight
-0.01659638, 0.814379, 1.970389, SpineShoulder
-0.01062946, 0.2570437, 1.661423, HandTipLeft
-0.0453948, 0.2468182, 1.699976, ThumbLeft
-0.02832042, 0.2691115, 1.640626, HandTipRight
9.119546E-05, 0.2776868, 1.615875, ThumbRight
-0.04035198, 0.3433082, 2.142185, SpineBase
-0.02659972, 0.6167783, 2.04707, SpineMid
-0.01246656, 0.876761, 1.94101, Neck
0.001887357, 0.9848334, 1.902655, Head
-0.1658698, 0.7693877, 1.903652, ShoulderLeft
-0.1624388, 0.5342103, 1.840004, ElbowLeft
-0.06826253, 0.3538955, 1.745817, WristLeft
-0.02900291, 0.2916164, 1.679248, HandLeft
0.1431447, 0.7557109, 1.926038, ShoulderRight
0.1371367, 0.5483933, 1.873625, ElbowRight
0.05699745, 0.3862345, 1.747069, WristRight
-0.001959546, 0.3096115, 1.682641, HandRight
-0.1089659, 0.3406251, 2.100096, HipLeft
-0.1841266, 0.1287658, 1.867957, KneeLeft
-0.2147736, -0.2557161, 1.817975, AnkleLeft
-0.2077111, -0.309098, 1.686566, FootLeft
0.02963482, 0.3340875, 2.110498, HipRight
0.1065427, 0.1214473, 1.885042, KneeRight
0.1355507, -0.2845183, 1.823012, AnkleRight
0.1536007, -0.3832061, 1.714298, FootRight
-0.01599025, 0.8136941, 1.969524, SpineShoulder
-0.006001215, 0.2562689, 1.65887, HandTipLeft
-0.04251653, 0.2461584, 1.69651, ThumbLeft
-0.0271512, 0.2667946, 1.649973, HandTipRight
0.003368288, 0.2710606, 1.633692, ThumbRight
-0.03909421, 0.3429695, 2.141506, SpineBase
-0.02563106, 0.6163523, 2.04652, SpineMid
-0.01190848, 0.8764277, 1.940645, Neck
0.002703513, 0.9843376, 1.901735, Head
-0.1651058, 0.7686921, 1.902941, ShoulderLeft
-0.1615759, 0.5336187, 1.838833, ElbowLeft
-0.08470237, 0.3800693, 1.762431, WristLeft
-0.03794503, 0.2952694, 1.69654, HandLeft
0.1437874, 0.7554004, 1.925625, ShoulderRight
0.1371977, 0.5476943, 1.872965, ElbowRight
0.05755345, 0.3865837, 1.747192, WristRight
-1.198379E-05, 0.3099429, 1.683294, HandRight
-0.1078271, 0.3402313, 2.099375, HipLeft
