0.05016416, 0.2969748, 2.034128, SpineBase
0.05579483, 0.64178, 2.108034, SpineMid
0.06105832, 0.9729355, 2.172739, Neck
0.0642052, 1.09791, 2.170324, Head
-0.08117009, 0.8460158, 2.096322, ShoulderLeft
-0.1820638, 0.9265546, 1.9592, ElbowLeft
-0.06672923, 1.104144, 2.022949, WristLeft
-0.04657741, 1.108763, 2.049615, HandLeft
0.2081166, 0.8030205, 2.114105, ShoulderRight
0.2975748, 0.5981228, 2.132826, ElbowRight
0.309896, 0.4226528, 1.998533, WristRight
0.2954848, 0.338113, 1.926421, HandRight
-0.01699536, 0.3019956, 1.995498, HipLeft
-0.1101377, 0.02775396, 1.848247, KneeLeft
-0.130792, -0.3546554, 1.814089, AnkleLeft
-0.1219081, -0.3849941, 1.682252, FootLeft
0.1156681, 0.2822442, 2.006235, HipRight
0.2250912, 0.005731043, 1.883742, KneeRight
0.2411716, -0.3686277, 1.950324, AnkleRight
0.2526452, -0.4305672, 1.837886, FootRight
0.05980231, 0.8919162, 2.158289, SpineShoulder
-0.01853311, 1.140973, 2.071618, HandTipLeft
-0.02042715, 1.062635, 2.095909, ThumbLeft
0.2932427, 0.2855045, 1.881894, HandTipRight
0.3148355, 0.3270342, 1.892, ThumbRight
0.04341761, 0.3969817, 2.072019, SpineBase
0.05655104, 0.6897392, 2.128669, SpineMid
0.06241096, 0.973859, 2.175681, Neck
0.06941081, 1.099896, 2.174874, Head
-0.07989275, 0.8463496, 2.099049, ShoulderLeft
-0.1778923, 0.9225823, 1.960886, ElbowLeft
-0.06716645, 1.087971, 2.019484, WristLeft
-0.02615175, 1.11028, 2.051241, HandLeft
0.2140024, 0.8022996, 2.116668, ShoulderRight
0.3072018, 0.5999262, 2.131971, ElbowRight
0.3176317, 0.4178552, 1.997392, WristRight
0.3139754, 0.3332855, 1.926218, HandRight
-0.0237634, 0.400128, 2.032735, HipLeft
-0.07657833, 0.09059808, 1.880615, KneeLeft
-0.0973561, -0.3254388, 1.856364, AnkleLeft
-0.1461943, -0.4336719, 1.748755, FootLeft
0.1091269, 0.3804781, 2.041577, HipRight
0.1889877, 0.07042798, 1.909353, KneeRight
0.2093738, -0.4022479, 1.993116, AnkleRight
0.2195395, -0.4986133, 1.933893, FootRight
0.061449, 0.8959017, 2.162896, SpineShoulder
0.01950484, 1.150817, 2.066, HandTipLeft
0.00336852, 1.066466, 2.077616, ThumbLeft
0.311376, 0.2805663, 1.886605, HandTipRight
0.3358117, 0.3041118, 1.894182, ThumbRight
0.07439458, 0.3446526, 2.036169, SpineBase
0.07902416, 0.671511, 2.120567, SpineMid
0.08347561, 0.9742943, 2.184831, Neck
0.08517025, 1.102328, 2.181006, Head
-0.05057702, 0.8414118, 2.104599, ShoulderLeft
-0.1663416, 0.9154074, 1.970375, ElbowLeft
-0.06377493, 1.085707, 2.023334, WristLeft
-0.01424176, 1.110826, 2.058062, HandLeft
0.2465751, 0.8041501, 2.130433, ShoulderRight
0.3240329, 0.6036761, 2.136341, ElbowRight
0.3323296, 0.4142019, 2.002013, WristRight
0.3268653, 0.3268753, 1.932913, HandRight
0.005819888, 0.3464258, 1.994446, HipLeft
-0.06259107, -0.04314682, 1.915744, KneeLeft
-0.113527, -0.4180084, 1.832366, AnkleLeft
-0.161373, -0.4621235, 1.727571, FootLeft
0.1402563, 0.3303962, 2.00413, HipRight
0.1761088, -0.02745833, 1.956597, KneeRight
0.197443, -0.4046518, 2.021879, AnkleRight
0.2210002, -0.4955003, 1.930935, FootRight
0.08018664, 0.8982573, 2.170002, SpineShoulder
0.03749837, 1.153417, 2.077622, HandTipLeft
0.02160977, 1.063282, 2.080923, ThumbLeft
0.3268742, 0.2726964, 1.893843, HandTipRight
0.3564873, 0.2948001, 1.907273, ThumbRight
0.07604679, 0.2944238, 2.042454, SpineBase
0.08880599, 0.6501186, 2.123469, SpineMid
0.09694082, 0.972799, 2.19004, Neck
0.1007826, 1.104722, 2.188603, Head
-0.03778128, 0.8386965, 2.111449, ShoulderLeft
-0.15527, 0.907991, 1.978996, ElbowLeft
-0.05585581, 1.080944, 2.02685, WristLeft
0.01792018, 1.105944, 2.075555, HandLeft
0.2545366, 0.8032972, 2.13365, ShoulderRight
